Date,Description,Description - cleaned,Category,Money in,Money Out,Balance
04/05/2024,CARD PAYMENT TO SHELL,Shell,Transport,,50.45,"11,335.19"
04/05/2024,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,21.06,"11,314.13"
05/05/2024,DIRECT DEBIT TO VIRGIN MEDIA,Virgin Media,Utilities,,92.71,"11,221.42"
06/05/2024,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,2.11,"11,219.31"
06/05/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,72.19,"11,147.12"
07/05/2024,DIRECT DEBIT TO UNITED UTILITIES,United Utilities,Utilities,,60.02,"11,087.10"
09/05/2024,CARD PAYMENT TO UBER EATS,Uber Eats,Food & Drink,,6.46,"11,080.64"
11/05/2024,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,52.77,"11,027.87"
12/05/2024,CARD PAYMENT TO SHELL,Shell,Transport,,59.58,"10,968.29"
13/05/2024,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,17.01,"10,951.28"
15/05/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,36.44,"10,914.84"
16/05/2024,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,10.28,"10,904.56"
16/05/2024,CARD PAYMENT TO ASDA,Asda,Groceries,,20.8,"10,883.76"
16/05/2024,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,36.62,"10,847.14"
17/05/2024,CARD PAYMENT TO ALDI,Aldi,Groceries,,19.09,"10,828.05"
17/05/2024,CARD PAYMENT TO UBER EATS,Uber Eats,Food & Drink,,24.81,"10,803.24"
18/05/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,75.02,"10,728.22"
19/05/2024,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,18.99,"10,709.23"
22/05/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,55.55,"10,653.68"
22/05/2024,CARD PAYMENT TO IKEA,Ikea,Shopping,,55.78,"10,597.90"
22/05/2024,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,17.34,"10,580.56"
24/05/2024,CARD PAYMENT TO SHELL,Shell,Transport,,48.34,"10,532.22"
25/05/2024,CARD PAYMENT TO DELIVEROO,Deliveroo,Food & Drink,,15.05,"10,517.17"
25/05/2024,CARD PAYMENT TO COSTA COFFEE,Costa Coffee,Food & Drink,,29.31,"10,487.86"
25/05/2024,CARD PAYMENT TO ALDI,Aldi,Groceries,,25.86,"10,462.00"
27/05/2024,CARD PAYMENT TO ALDI,Aldi,Groceries,,11.12,"10,450.88"
28/05/2024,CARD PAYMENT TO COSTA COFFEE,Costa Coffee,Food & Drink,,21.29,"10,429.59"
28/05/2024,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,56.45,"10,373.14"
29/05/2024,CARD PAYMENT TO UBER EATS,Uber Eats,Food & Drink,,23.3,"10,349.84"
29/05/2024,CARD PAYMENT TO SHELL,Shell,Transport,,31.58,"10,318.26"
29/05/2024,CARD PAYMENT TO APPLE,Apple,Subscriptions,,16.08,"10,302.18"
31/05/2024,CARD PAYMENT TO ALDI,Aldi,Groceries,,37.48,"10,264.70"
01/06/2024,SALARY PAYMENT ACME ENGINEERING LTD,Salary,Income,2476.99,,"12,741.69"
02/06/2024,DIRECT DEBIT TO LANDLORD RENT PAYMENT,Rent,Housing,,850,"11,891.69"
03/06/2024,DIRECT DEBIT TO UNITED UTILITIES,United Utilities,Utilities,,74.93,"11,816.76"
05/06/2024,DIRECT DEBIT TO VIRGIN MEDIA,Virgin Media,Utilities,,49.88,"11,766.88"
05/06/2024,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,5.89,"11,760.99"
05/06/2024,CARD PAYMENT TO TESCO,Tesco,Groceries,,15.28,"11,745.71"
06/06/2024,CARD PAYMENT TO IKEA,Ikea,Shopping,,111.3,"11,634.41"
07/06/2024,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,35.32,"11,599.09"
07/06/2024,CARD PAYMENT TO IKEA,Ikea,Shopping,,75.86,"11,523.23"
09/06/2024,CARD PAYMENT TO SAINSBURYS,Sainsburys,Groceries,,36.91,"11,486.32"
11/06/2024,CARD PAYMENT TO CURRYS,Currys,Shopping,,176.12,"11,310.20"
11/06/2024,CARD PAYMENT TO SHELL,Shell,Transport,,25.76,"11,284.44"
11/06/2024,CARD PAYMENT TO APPLE,Apple,Subscriptions,,11.6,"11,272.84"
13/06/2024,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,26.43,"11,246.41"
15/06/2024,CARD PAYMENT TO ALDI,Aldi,Groceries,,20.51,"11,225.90"
15/06/2024,CARD PAYMENT TO ASDA,Asda,Groceries,,20.71,"11,205.19"
15/06/2024,CARD PAYMENT TO UBER,Uber,Transport,,40.44,"11,164.75"
16/06/2024,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,14.92,"11,149.83"
17/06/2024,CARD PAYMENT TO UBER,Uber,Transport,,17.58,"11,132.25"
17/06/2024,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,8.56,"11,123.69"
17/06/2024,CARD PAYMENT TO AMAZON,Amazon,Shopping,,106.52,"11,017.17"
18/06/2024,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,19.72,"10,997.45"
19/06/2024,CARD PAYMENT TO TESCO,Tesco,Groceries,,19.35,"10,978.10"
19/06/2024,CARD PAYMENT TO STEAM,Steam,Recreation,,20.95,"10,957.15"
20/06/2024,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,43.14,"10,914.01"
20/06/2024,CARD PAYMENT TO BP,BP,Transport,,18.19,"10,895.82"
21/06/2024,CARD PAYMENT TO STEAM,Steam,Recreation,,11.05,"10,884.77"
22/06/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,40.3,"10,844.47"
23/06/2024,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,22.01,"10,822.46"
24/06/2024,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,48.97,"10,773.49"
25/06/2024,CARD PAYMENT TO COSTA COFFEE,Costa Coffee,Food & Drink,,6.9,"10,766.59"
25/06/2024,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,13.63,"10,752.96"
25/06/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,39.08,"10,713.88"
26/06/2024,CARD PAYMENT TO SHELL,Shell,Transport,,47.68,"10,666.20"
26/06/2024,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,49.06,"10,617.14"
27/06/2024,CARD PAYMENT TO SHELL,Shell,Transport,,40.73,"10,576.41"
27/06/2024,CARD PAYMENT TO STEAM,Steam,Recreation,,52.58,"10,523.83"
28/06/2024,CARD PAYMENT TO SHELL,Shell,Transport,,48.8,"10,475.03"
28/06/2024,CARD PAYMENT TO STARBUCKS,Starbucks,Food & Drink,,16.73,"10,458.30"
29/06/2024,CARD PAYMENT TO APPLE,Apple,Subscriptions,,4.86,"10,453.44"
29/06/2024,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,133.08,"10,320.36"
30/06/2024,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,11.3,"10,309.06"
30/06/2024,CARD PAYMENT TO SAINSBURYS,Sainsburys,Groceries,,20.51,"10,288.55"
01/07/2024,SALARY PAYMENT ACME ENGINEERING LTD,Salary,Income,2481.2,,"12,769.75"
01/07/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,38.36,"12,731.39"
02/07/2024,DIRECT DEBIT TO LANDLORD RENT PAYMENT,Rent,Housing,,850,"11,881.39"
02/07/2024,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,16.45,"11,864.94"
02/07/2024,CARD PAYMENT TO STARBUCKS,Starbucks,Food & Drink,,23.29,"11,841.65"
03/07/2024,DIRECT DEBIT TO VIRGIN MEDIA,Virgin Media,Utilities,,56.12,"11,785.53"
03/07/2024,CARD PAYMENT TO SHELL,Shell,Transport,,32.19,"11,753.34"
04/07/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,48.05,"11,705.29"
04/07/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,68.27,"11,637.02"
05/07/2024,DIRECT DEBIT TO VIRGIN MEDIA,Virgin Media,Utilities,,44.11,"11,592.91"
06/07/2024,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,6.25,"11,586.66"
07/07/2024,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,50.14,"11,536.52"
10/07/2024,CARD PAYMENT TO SHELL,Shell,Transport,,14.17,"11,522.35"
10/07/2024,CARD PAYMENT TO AMAZON,Amazon,Shopping,,105.09,"11,417.26"
11/07/2024,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,21,"11,396.26"
11/07/2024,CARD PAYMENT TO STEAM,Steam,Recreation,,45.28,"11,350.98"
13/07/2024,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,24.07,"11,326.91"
13/07/2024,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,171.06,"11,155.85"
15/07/2024,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,15.24,"11,140.61"
15/07/2024,CARD PAYMENT TO UBER,Uber,Transport,,20.15,"11,120.46"
16/07/2024,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,14.67,"11,105.79"
16/07/2024,CARD PAYMENT TO CURRYS,Currys,Shopping,,85.75,"11,020.04"
16/07/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,46.32,"10,973.72"
18/07/2024,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,44.32,"10,929.40"
18/07/2024,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,10.48,"10,918.92"
19/07/2024,CARD PAYMENT TO CURRYS,Currys,Shopping,,84.16,"10,834.76"
19/07/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,39.56,"10,795.20"
22/07/2024,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,30.57,"10,764.63"
23/07/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,76.92,"10,687.71"
23/07/2024,CARD PAYMENT TO UBER EATS,Uber Eats,Food & Drink,,13.43,"10,674.28"
23/07/2024,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,7.26,"10,667.02"
24/07/2024,CARD PAYMENT TO STEAM,Steam,Recreation,,18.57,"10,648.45"
24/07/2024,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,42.19,"10,606.26"
25/07/2024,CARD PAYMENT TO SAINSBURYS,Sainsburys,Groceries,,19.34,"10,586.92"
25/07/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,32.35,"10,554.57"
25/07/2024,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,36.22,"10,518.35"
26/07/2024,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,37.56,"10,480.79"
26/07/2024,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,43.69,"10,437.10"
26/07/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,29.42,"10,407.68"
29/07/2024,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,8.22,"10,399.46"
29/07/2024,CARD PAYMENT TO BP,BP,Transport,,53.26,"10,346.20"
29/07/2024,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,50.89,"10,295.31"
30/07/2024,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,30.88,"10,264.43"
30/07/2024,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,20.15,"10,244.28"
30/07/2024,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,5.23,"10,239.05"
31/07/2024,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,15.19,"10,223.86"
01/08/2024,SALARY PAYMENT ACME ENGINEERING LTD,Salary,Income,2641.94,,"12,865.80"
02/08/2024,DIRECT DEBIT TO LANDLORD RENT PAYMENT,Rent,Housing,,850,"12,015.80"
02/08/2024,CARD PAYMENT TO APPLE,Apple,Subscriptions,,9.4,"12,006.40"
03/08/2024,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,76.61,"11,929.79"
03/08/2024,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,13.21,"11,916.58"
03/08/2024,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,40.65,"11,875.93"
04/08/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,30.77,"11,845.16"
05/08/2024,DIRECT DEBIT TO UNITED UTILITIES,United Utilities,Utilities,,76.33,"11,768.83"
05/08/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,61.91,"11,706.92"
05/08/2024,CARD PAYMENT TO PRET,Pret,Food & Drink,,21.86,"11,685.06"
05/08/2024,CARD PAYMENT TO SAINSBURYS,Sainsburys,Groceries,,58.48,"11,626.58"
06/08/2024,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,36.89,"11,589.69"
07/08/2024,DIRECT DEBIT TO UNITED UTILITIES,United Utilities,Utilities,,89.14,"11,500.55"
07/08/2024,CARD PAYMENT TO APPLE,Apple,Subscriptions,,17.88,"11,482.67"
09/08/2024,CARD PAYMENT TO NANDOS,Nandos,Food & Drink,,5.84,"11,476.83"
09/08/2024,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,89.4,"11,387.43"
10/08/2024,CARD PAYMENT TO SHELL,Shell,Transport,,32.03,"11,355.40"
10/08/2024,CARD PAYMENT TO DELIVEROO,Deliveroo,Food & Drink,,21.75,"11,333.65"
11/08/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,64.76,"11,268.89"
11/08/2024,CARD PAYMENT TO UBER,Uber,Transport,,9.96,"11,258.93"
11/08/2024,CARD PAYMENT TO STEAM,Steam,Recreation,,45.45,"11,213.48"
12/08/2024,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,94.99,"11,118.49"
15/08/2024,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,9.53,"11,108.96"
16/08/2024,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,42.73,"11,066.23"
18/08/2024,CARD PAYMENT TO STEAM,Steam,Recreation,,36.73,"11,029.50"
19/08/2024,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,35.21,"10,994.29"
19/08/2024,CARD PAYMENT TO ASDA,Asda,Groceries,,23.58,"10,970.71"
19/08/2024,CARD PAYMENT TO DISNEY PLUS,Disney Plus,Subscriptions,,4.85,"10,965.86"
21/08/2024,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,15.38,"10,950.48"
23/08/2024,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,12.62,"10,937.86"
23/08/2024,CARD PAYMENT TO TESCO,Tesco,Groceries,,52.03,"10,885.83"
23/08/2024,CARD PAYMENT TO BP,BP,Transport,,27.48,"10,858.35"
24/08/2024,CARD PAYMENT TO SHELL,Shell,Transport,,8.83,"10,849.52"
27/08/2024,CARD PAYMENT TO SHELL,Shell,Transport,,19.47,"10,830.05"
27/08/2024,CARD PAYMENT TO NANDOS,Nandos,Food & Drink,,25.56,"10,804.49"
28/08/2024,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,23.71,"10,780.78"
30/08/2024,CARD PAYMENT TO CURRYS,Currys,Shopping,,118.07,"10,662.71"
31/08/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,33.94,"10,628.77"
31/08/2024,CARD PAYMENT TO GREGGS,Greggs,Food & Drink,,11.73,"10,617.04"
31/08/2024,CARD PAYMENT TO ALDI,Aldi,Groceries,,45.28,"10,571.76"
01/09/2024,SALARY PAYMENT ACME ENGINEERING LTD,Salary,Income,2404.79,,"12,976.55"
01/09/2024,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,3.06,"12,973.49"
02/09/2024,DIRECT DEBIT TO LANDLORD RENT PAYMENT,Rent,Housing,,850,"12,123.49"
02/09/2024,CARD PAYMENT TO AMAZON,Amazon,Shopping,,26.11,"12,097.38"
03/09/2024,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,53.78,"12,043.60"
03/09/2024,CARD PAYMENT TO DELIVEROO,Deliveroo,Food & Drink,,17.48,"12,026.12"
03/09/2024,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,48.16,"11,977.96"
04/09/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,39.92,"11,938.04"
04/09/2024,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,26.14,"11,911.90"
05/09/2024,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,67.6,"11,844.30"
05/09/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,50.21,"11,794.09"
05/09/2024,CARD PAYMENT TO SAINSBURYS,Sainsburys,Groceries,,9.21,"11,784.88"
05/09/2024,CARD PAYMENT TO GREGGS,Greggs,Food & Drink,,9.38,"11,775.50"
06/09/2024,CARD PAYMENT TO SHELL,Shell,Transport,,11.12,"11,764.38"
06/09/2024,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,63.94,"11,700.44"
06/09/2024,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,14.2,"11,686.24"
07/09/2024,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,41.66,"11,644.58"
07/09/2024,CARD PAYMENT TO CURRYS,Currys,Shopping,,60.89,"11,583.69"
07/09/2024,CARD PAYMENT TO LIDL,Lidl,Groceries,,53.13,"11,530.56"
07/09/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,65.03,"11,465.53"
08/09/2024,CARD PAYMENT TO IKEA,Ikea,Shopping,,54.97,"11,410.56"
10/09/2024,CARD PAYMENT TO UBER,Uber,Transport,,35.12,"11,375.44"
11/09/2024,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,3.03,"11,372.41"
12/09/2024,CARD PAYMENT TO STARBUCKS,Starbucks,Food & Drink,,4.41,"11,368.00"
12/09/2024,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,10.65,"11,357.35"
12/09/2024,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,29.7,"11,327.65"
13/09/2024,CARD PAYMENT TO SHELL,Shell,Transport,,30.16,"11,297.49"
14/09/2024,CARD PAYMENT TO STEAM,Steam,Recreation,,46.08,"11,251.41"
14/09/2024,CARD PAYMENT TO UBER,Uber,Transport,,17.17,"11,234.24"
14/09/2024,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,22.84,"11,211.40"
15/09/2024,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,52.85,"11,158.55"
15/09/2024,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,17.22,"11,141.33"
15/09/2024,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,77.32,"11,064.01"
16/09/2024,CARD PAYMENT TO APPLE,Apple,Subscriptions,,10.08,"11,053.93"
16/09/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,69.18,"10,984.75"
16/09/2024,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,14.19,"10,970.56"
17/09/2024,CARD PAYMENT TO NANDOS,Nandos,Food & Drink,,27.47,"10,943.09"
17/09/2024,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,36.86,"10,906.23"
18/09/2024,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,33.18,"10,873.05"
19/09/2024,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,38.11,"10,834.94"
19/09/2024,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,7.33,"10,827.61"
19/09/2024,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,4.48,"10,823.13"
20/09/2024,CARD PAYMENT TO TESCO,Tesco,Groceries,,57.11,"10,766.02"
21/09/2024,CARD PAYMENT TO APPLE,Apple,Subscriptions,,16.81,"10,749.21"
21/09/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,43.04,"10,706.17"
22/09/2024,CARD PAYMENT TO PRET,Pret,Food & Drink,,26.89,"10,679.28"
24/09/2024,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,39.33,"10,639.95"
24/09/2024,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,27.43,"10,612.52"
25/09/2024,CARD PAYMENT TO AMAZON,Amazon,Shopping,,122.4,"10,490.12"
25/09/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,34.54,"10,455.58"
25/09/2024,CARD PAYMENT TO MORRISONS,Morrisons,Groceries,,43.96,"10,411.62"
27/09/2024,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,32.77,"10,378.85"
28/09/2024,CARD PAYMENT TO STEAM,Steam,Recreation,,40.11,"10,338.74"
29/09/2024,CARD PAYMENT TO TESCO,Tesco,Groceries,,51.95,"10,286.79"
30/09/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,51.11,"10,235.68"
30/09/2024,CARD PAYMENT TO UBER,Uber,Transport,,16.62,"10,219.06"
30/09/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,61.51,"10,157.55"
01/10/2024,SALARY PAYMENT ACME ENGINEERING LTD,Salary,Income,2600.26,,"12,757.81"
01/10/2024,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,30.58,"12,727.23"
01/10/2024,CARD PAYMENT TO COSTA COFFEE,Costa Coffee,Food & Drink,,20.18,"12,707.05"
02/10/2024,DIRECT DEBIT TO LANDLORD RENT PAYMENT,Rent,Housing,,850,"11,857.05"
02/10/2024,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,38.69,"11,818.36"
02/10/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,20.39,"11,797.97"
03/10/2024,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,82.15,"11,715.82"
05/10/2024,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,79.16,"11,636.66"
05/10/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,63.98,"11,572.68"
05/10/2024,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,21.86,"11,550.82"
06/10/2024,CARD PAYMENT TO UBER,Uber,Transport,,17.46,"11,533.36"
07/10/2024,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,56.55,"11,476.81"
07/10/2024,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,7.65,"11,469.16"
08/10/2024,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,59.11,"11,410.05"
09/10/2024,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,15.89,"11,394.16"
09/10/2024,CARD PAYMENT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,18.19,"11,375.97"
09/10/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,36.61,"11,339.36"
10/10/2024,CARD PAYMENT TO LIDL,Lidl,Groceries,,21.38,"11,317.98"
10/10/2024,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,2.15,"11,315.83"
11/10/2024,CARD PAYMENT TO ASDA,Asda,Groceries,,41.2,"11,274.63"
11/10/2024,CARD PAYMENT TO TESCO,Tesco,Groceries,,20.03,"11,254.60"
13/10/2024,CARD PAYMENT TO CINEWORLD,Cineworld,Recreation,,33.66,"11,220.94"
14/10/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,42.25,"11,178.69"
15/10/2024,CARD PAYMENT TO CURRYS,Currys,Shopping,,170.26,"11,008.43"
15/10/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,56.65,"10,951.78"
16/10/2024,CARD PAYMENT TO AMAZON,Amazon,Shopping,,15.51,"10,936.27"
16/10/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,21.54,"10,914.73"
18/10/2024,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,31.5,"10,883.23"
18/10/2024,CARD PAYMENT TO APPLE,Apple,Subscriptions,,12.56,"10,870.67"
20/10/2024,CARD PAYMENT TO ASDA,Asda,Groceries,,28.53,"10,842.14"
20/10/2024,CARD PAYMENT TO ASDA,Asda,Groceries,,26.55,"10,815.59"
21/10/2024,CARD PAYMENT TO UBER,Uber,Transport,,28.81,"10,786.78"
21/10/2024,CARD PAYMENT TO GREGGS,Greggs,Food & Drink,,14.55,"10,772.23"
22/10/2024,CARD PAYMENT TO DELIVEROO,Deliveroo,Food & Drink,,13.39,"10,758.84"
22/10/2024,CARD PAYMENT TO BP,BP,Transport,,53.23,"10,705.61"
24/10/2024,CARD PAYMENT TO SPOTIFY,Spotify,Subscriptions,,6.82,"10,698.79"
25/10/2024,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,47.98,"10,650.81"
25/10/2024,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,5.89,"10,644.92"
25/10/2024,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,36.5,"10,608.42"
27/10/2024,CARD PAYMENT TO SAINSBURYS,Sainsburys,Groceries,,60.95,"10,547.47"
27/10/2024,CARD PAYMENT TO JD SPORTS,JD Sports,Shopping,,141.44,"10,406.03"
27/10/2024,CARD PAYMENT TO TRAINLINE,Trainline,Transport,,42.63,"10,363.40"
30/10/2024,CARD PAYMENT TO NANDOS,Nandos,Food & Drink,,21.68,"10,341.72"
30/10/2024,CARD PAYMENT TO SHELL,Shell,Transport,,41.49,"10,300.23"
30/10/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,59.24,"10,240.99"
31/10/2024,CARD PAYMENT TO BP,BP,Transport,,21.47,"10,219.52"
31/10/2024,CARD PAYMENT TO STEAM,Steam,Recreation,,15.57,"10,203.95"
31/10/2024,CARD PAYMENT TO CURRYS,Currys,Shopping,,137.86,"10,066.09"
01/11/2024,SALARY PAYMENT ACME ENGINEERING LTD,Salary,Income,2446.44,,"12,512.53"
01/11/2024,CARD PAYMENT TO VIRGIN MEDIA,Virgin Media,Utilities,,47.93,"12,464.60"
02/11/2024,DIRECT DEBIT TO LANDLORD RENT PAYMENT,Rent,Housing,,850,"11,614.60"
03/11/2024,DIRECT DEBIT TO VIRGIN MEDIA,Virgin Media,Utilities,,29.33,"11,585.27"
03/11/2024,CARD PAYMENT TO DECATHLON,Decathlon,Fitness,,39.18,"11,546.09"
04/11/2024,CARD PAYMENT TO UNITED UTILITIES,United Utilities,Utilities,,34.87,"11,511.22"
05/11/2024,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,32.46,"11,478.76"
06/11/2024,CARD PAYMENT TO CURRYS,Currys,Shopping,,149.66,"11,329.10"
06/11/2024,CARD PAYMENT TO STEAM,Steam,Recreation,,34.99,"11,294.11"
06/11/2024,CARD PAYMENT TO NETFLIX,Netflix,Subscriptions,,11.62,"11,282.49"
07/11/2024,DIRECT DEBIT TO OCTOPUS ENERGY,Octopus Energy,Utilities,,77.29,"11,205.20"
08/11/2024,CARD PAYMENT TO WATERSTONES,Waterstones,Recreation,,59.52,"11,145.68"
08/11/2024,CARD PAYMENT TO GREGGS,Greggs,Food & Drink,,29.91,"11,115.77"
09/11/2024,CARD PAYMENT TO UBER,Uber,Transport,,23.16,"11,092.61"
09/11/2024,CARD PAYMENT TO PUREGYM,PureGym,Fitness,,78.87,"11,013.74"
